datetime,game_length,game_result,game_simulations,num_passes,is_resign_disabled,is_marked_for_resign,is_could_won,marked_resign_player,resign_threshold,time_per_game,training_steps
2026-06-27 14:48:47,120,W+38.5,3749,4,True,False,False,,-1,17.8419,0
2026-06-27 14:49:04,162,W+32.5,4932,1,True,False,False,,-1,17.2175,0
2026-06-27 14:49:11,70,W+3.5,1903,3,True,False,False,,-1,13.9896,0
2026-06-27 14:49:26,150,B+60.5,5175,3,True,False,False,,-1,14.0977,0
2026-06-27 14:49:30,42,W+7.5,870,2,True,False,False,,-1,12.0307,0
2026-06-27 14:49:41,112,W+24.5,3524,4,True,False,False,,-1,11.936,0
2026-06-27 14:49:57,162,W+23.5,4991,1,True,False,False,,-1,12.5185,0
2026-06-27 14:50:07,93,B+2.5,2712,4,True,False,False,,-1,12.2157,0
2026-06-27 14:50:17,97,W+7.5,2871,3,True,False,False,,-1,11.9937,0
2026-06-27 14:50:28,101,W+13.5,3013,3,True,False,False,,-1,11.8157,0
2026-06-27 14:50:44,162,B+10.5,5015,3,True,False,False,,-1,12.2373,0
2026-06-27 14:50:54,89,B+15.5,2835,4,True,False,False,,-1,12.0829,0
2026-06-27 14:51:05,110,W+44.5,3140,2,True,False,False,,-1,11.9902,0
2026-06-27 14:51:13,69,B+2.5,2010,5,True,False,False,,-1,11.6848,0
2026-06-27 14:51:27,142,B+39.5,4784,4,True,False,False,,-1,11.8497,0
2026-06-27 14:51:43,162,W+20.5,5029,3,True,False,False,,-1,12.0933,0
2026-06-27 14:51:55,131,B+6.5,4129,3,True,False,False,,-1,12.0853,0
2026-06-27 14:52:11,147,B+36.5,4810,5,True,False,False,,-1,12.3083,0
2026-06-27 14:52:28,162,B+21.5,5134,2,True,False,False,,-1,12.562,0
2026-06-27 14:52:43,154,W+28.5,4916,6,True,False,False,,-1,12.6762,0
2026-06-27 14:52:53,91,B+2.5,2738,4,True,False,False,,-1,12.5461,0
2026-06-27 14:53:10,162,B+28.5,5304,3,True,False,False,,-1,12.7691,0
2026-06-27 14:53:26,144,W+28.5,4820,10,True,False,False,,-1,12.9153,0
2026-06-27 14:53:38,116,B+14.5,3499,8,True,False,False,,-1,12.8725,0
2026-06-27 14:53:49,99,W+18.5,3085,2,True,False,False,,-1,12.772,0
2026-06-27 14:54:05,157,W+57.5,4972,2,True,False,False,,-1,12.9251,0
2026-06-27 14:54:12,58,W+6.5,1559,3,True,False,False,,-1,12.6745,0
2026-06-27 14:54:22,92,W+13.5,3022,3,True,False,False,,-1,12.6078,0
2026-06-27 14:54:33,90,W+6.5,3056,3,True,False,False,,-1,12.5323,0
2026-06-27 14:54:45,114,W+44.5,3291,6,True,False,False,,-1,12.5246,0
2026-06-27 14:55:01,162,W+80.5,5288,4,True,False,False,,-1,12.6169,0
2026-06-27 14:55:16,162,B+14.5,4805,1,True,False,False,,-1,12.7041,0
2026-06-27 14:55:32,162,B+17.5,5322,2,True,False,False,,-1,12.7917,0
2026-06-27 14:55:37,48,W+3.5,1469,2,True,False,False,,-1,12.5827,0
2026-06-27 14:55:45,68,W+5.5,1951,3,True,False,False,,-1,12.4439,0
2026-06-27 14:56:00,162,W+28.5,5064,3,True,False,False,,-1,12.5072,0
2026-06-27 14:56:13,115,W+28.5,4347,5,True,False,False,,-1,12.5372,0
2026-06-27 14:56:25,102,W+17.5,3270,3,True,False,False,,-1,12.5179,0
2026-06-27 14:56:40,162,W+32.5,5040,1,True,False,False,,-1,12.5834,0
2026-06-27 14:56:56,152,W+46.5,4918,3,True,False,False,,-1,12.669,0
2026-06-27 14:57:13,162,W+47.5,5411,6,True,False,False,,-1,12.7683,0
2026-06-27 14:57:25,114,W+44.5,3437,2,True,False,False,,-1,12.7422,0
2026-06-27 14:57:37,130,W+49.5,4331,5,True,False,False,,-1,12.7328,0
2026-06-27 14:57:50,123,B+21.5,4217,3,True,False,False,,-1,12.7383,0
2026-06-27 14:57:56,58,W+6.5,1622,3,True,False,False,,-1,12.5974,0
2026-06-27 14:58:11,162,B+27.5,4844,0,True,False,False,,-1,12.6523,0
2026-06-27 14:58:27,162,B+15.5,4676,1,True,False,False,,-1,12.71,0
2026-06-27 14:58:43,153,B+29.5,5333,3,True,False,False,,-1,12.7807,0
2026-06-27 14:58:52,78,W+4.5,2185,5,True,False,False,,-1,12.696,0
2026-06-27 14:59:08,162,B+11.5,4948,0,True,False,False,,-1,12.7741,0
2026-06-27 14:59:16,68,W+11.5,1981,3,True,False,False,,-1,12.6731,0
2026-06-27 14:59:31,141,W+41.5,4489,3,True,False,False,,-1,12.7198,0
2026-06-27 14:59:40,82,W+5.5,2475,2,True,False,False,,-1,12.6586,0
2026-06-27 14:59:54,125,B+30.5,4154,3,True,False,False,,-1,12.6807,0
2026-06-27 15:00:10,162,W+30.5,4625,2,True,False,False,,-1,12.7315,0
2026-06-27 15:00:26,162,B+51.5,5716,2,True,False,False,,-1,12.7926,0
2026-06-27 15:00:36,92,W+2.5,2621,2,True,False,False,,-1,12.7392,0
2026-06-27 15:00:44,77,B+1.5,2234,3,True,False,False,,-1,12.6691,0
2026-06-27 15:00:55,102,W+29.5,2988,2,True,False,False,,-1,12.6284,0
2026-06-27 15:01:04,95,B+2.5,2673,5,True,False,False,,-1,12.5817,0
2026-06-27 15:01:16,106,W+30.5,3513,2,True,False,False,,-1,12.5624,0
2026-06-27 15:01:30,139,W+50.5,4636,4,True,False,False,,-1,12.5859,0
2026-06-27 15:01:32,22,W+7.5,550,2,True,False,False,,-1,12.4235,0
2026-06-27 15:01:48,162,W+32.5,5049,8,True,False,False,,-1,12.4831,0
2026-06-27 15:01:55,66,W+6.5,1700,2,True,False,False,,-1,12.3974,0
2026-06-27 15:02:12,162,W+43.5,5123,4,True,False,False,,-1,12.4587,0
2026-06-27 15:02:28,162,W+25.5,5065,2,True,False,False,,-1,12.5219,0
2026-06-27 15:02:37,74,W+5.5,2176,2,True,False,False,,-1,12.4617,0
2026-06-27 15:02:54,162,W+64.5,5286,2,True,False,False,,-1,12.5271,0
2026-06-27 15:03:09,162,W+32.5,4959,4,True,False,False,,-1,12.5595,0
2026-06-27 15:03:16,68,W+6.5,1709,5,True,False,False,,-1,12.4817,0
2026-06-27 15:03:18,24,W+7.5,596,2,True,False,False,,-1,12.3426,0
2026-06-27 15:03:36,162,B+53.5,5468,3,True,False,False,,-1,12.4107,0
2026-06-27 15:03:52,162,W+29.5,4750,2,True,False,False,,-1,12.4667,0
2026-06-27 15:04:06,137,W+28.5,4257,3,True,False,False,,-1,12.4868,0
2026-06-27 15:04:17,99,B+4.5,3182,12,True,False,False,,-1,12.4725,0
2026-06-27 15:04:27,84,W+7.5,2390,4,True,False,False,,-1,12.4307,0
2026-06-27 15:04:43,162,W+67.5,4905,4,True,False,False,,-1,12.4763,0
2026-06-27 15:04:50,70,W+8.5,2010,2,True,False,False,,-1,12.4165,0
2026-06-27 15:05:02,105,W+27.5,3748,4,True,False,False,,-1,12.4025,0
2026-06-27 15:05:10,74,W+11.5,2043,4,True,False,False,,-1,12.3464,0
2026-06-27 15:05:19,84,W+23.5,2514,4,True,False,False,,-1,12.3132,0
2026-06-27 15:05:33,126,W+59.5,3812,3,True,False,False,,-1,12.3265,0
2026-06-27 15:05:46,132,B+34.5,4459,3,True,False,False,,-1,12.3429,0
2026-06-27 15:06:01,162,B+48.5,5439,2,True,False,False,,-1,12.3702,0
2026-06-27 15:06:10,80,W+11.5,2288,4,True,False,False,,-1,12.3284,0
2026-06-27 15:06:22,101,B+3.5,3287,4,True,False,False,,-1,12.3267,0
2026-06-27 15:06:32,84,W+3.5,2604,6,True,False,False,,-1,12.2968,0
2026-06-27 15:06:46,143,B+41.5,4436,3,True,False,False,,-1,12.325,0
2026-06-27 15:06:58,100,W+6.5,3518,2,True,False,False,,-1,12.3134,0
2026-06-27 15:07:09,116,B+15.5,3850,3,True,False,False,,-1,12.3056,0
