datetime,game_length,game_result,game_simulations,num_passes,is_resign_disabled,is_marked_for_resign,is_could_won,marked_resign_player,resign_threshold,time_per_game,training_steps
2026-06-27 14:50:41,118,W+45.5,18235,2,True,False,False,,-1,50.6406,0
2026-06-27 14:51:19,113,B+3.5,15572,6,True,False,False,,-1,43.9913,0
2026-06-27 14:51:58,105,B+8.5,17057,4,True,False,False,,-1,42.4437,0
2026-06-27 14:52:33,114,B+21.5,14970,3,True,False,False,,-1,40.5282,0
2026-06-27 14:53:30,162,W+66.5,26211,8,True,False,False,,-1,43.8842,0
2026-06-27 14:54:09,97,B+31.5,16652,2,True,False,False,,-1,43.0656,0
2026-06-27 14:54:22,20,W+8.5,5097,2,True,False,False,,-1,38.6913,0
2026-06-27 14:54:54,94,B+3.5,13535,2,True,False,False,,-1,37.9411,0
2026-06-27 14:55:36,134,W+51.5,17215,3,True,False,False,,-1,38.4131,0
2026-06-27 14:56:17,101,B+1.5,17143,4,True,False,False,,-1,38.6597,0
2026-06-27 14:57:05,123,B+42.5,20157,3,True,False,False,,-1,39.5016,0
2026-06-27 14:57:58,162,W+69.5,24262,3,True,False,False,,-1,40.5986,0
2026-06-27 14:58:25,49,B+0.5,10705,2,True,False,False,,-1,39.558,0
2026-06-27 14:59:04,76,W+8.5,15709,2,True,False,False,,-1,39.5297,0
2026-06-27 14:59:46,107,B+8.5,18979,2,True,False,False,,-1,39.7063,0
2026-06-27 15:00:34,143,B+51.5,19964,4,True,False,False,,-1,40.1742,0
2026-06-27 15:01:21,142,W+59.5,21006,3,True,False,False,,-1,40.6288,0
2026-06-27 15:02:12,147,B+32.5,21702,2,True,False,False,,-1,41.1688,0
2026-06-27 15:03:02,145,B+49.5,22226,3,True,False,False,,-1,41.6274,0
2026-06-27 15:03:49,117,B+40.5,20647,2,True,False,False,,-1,41.9204,0
2026-06-27 15:04:40,139,B+24.5,22183,4,True,False,False,,-1,42.3307,0
2026-06-27 15:05:31,126,W+61.5,22159,3,True,False,False,,-1,42.7228,0
2026-06-27 15:06:15,107,W+1.5,18635,4,True,False,False,,-1,42.7948,0
2026-06-27 15:06:38,36,W+6.5,9087,2,True,False,False,,-1,41.9488,0
2026-06-27 15:07:11,85,B+9.5,13625,2,True,False,False,,-1,41.5998,0
2026-06-27 15:08:05,162,W+61.5,23904,3,True,False,False,,-1,42.1013,0
2026-06-27 15:08:55,154,W+42.5,20580,3,True,False,False,,-1,42.3763,0
2026-06-27 15:09:38,103,B+21.5,18232,2,True,False,False,,-1,42.3946,0
2026-06-27 15:10:13,104,W+5.5,14671,2,True,False,False,,-1,42.155,0
2026-06-27 15:10:58,117,B+15.5,20057,4,True,False,False,,-1,42.2496,0
2026-06-27 15:11:33,102,B+18.5,14370,2,True,False,False,,-1,42.0054,0
2026-06-27 15:12:07,94,W+21.5,15443,3,True,False,False,,-1,41.7481,0
2026-06-27 15:12:41,91,B+0.5,15000,2,True,False,False,,-1,41.5317,0
2026-06-27 15:13:19,105,W+27.5,15366,2,True,False,False,,-1,41.4037,0
2026-06-27 15:13:54,83,B+1.5,13776,2,True,False,False,,-1,41.2203,0
2026-06-27 15:14:29,92,B+6.5,14146,3,True,False,False,,-1,41.0531,0
2026-06-27 15:15:18,161,B+53.5,22148,3,True,False,False,,-1,41.2768,0
2026-06-27 15:16:02,131,W+50.5,18472,4,True,False,False,,-1,41.3471,0
2026-06-27 15:16:41,102,W+0.5,16642,2,True,False,False,,-1,41.2819,0
2026-06-27 15:17:33,157,B+32.5,22874,5,True,False,False,,-1,41.5616,0
2026-06-27 15:18:10,107,W+24.5,16288,2,True,False,False,,-1,41.4484,0
2026-06-27 15:18:53,113,B+34.5,16776,3,True,False,False,,-1,41.4762,0
2026-06-27 15:19:26,98,B+6.5,13763,5,True,False,False,,-1,41.2834,0
2026-06-27 15:20:18,162,W+73.5,22162,1,True,False,False,,-1,41.5163,0
2026-06-27 15:20:58,112,W+0.5,17573,5,True,False,False,,-1,41.5005,0
2026-06-27 15:21:55,162,B+63.5,25758,2,True,False,False,,-1,41.8219,0
2026-06-27 15:22:12,34,W+9.5,6785,2,True,False,False,,-1,41.2945,0
2026-06-27 15:23:00,135,W+54.5,20620,5,True,False,False,,-1,41.4307,0
2026-06-27 15:23:50,151,B+38.5,22159,6,True,False,False,,-1,41.6127,0
2026-06-27 15:24:26,89,B+10.5,15092,2,True,False,False,,-1,41.5093,0
2026-06-27 15:25:18,146,W+67.5,21949,3,True,False,False,,-1,41.706,0
2026-06-27 15:26:00,123,B+32.5,16561,2,True,False,False,,-1,41.7194,0
2026-06-27 15:26:46,138,W+55.5,20754,3,True,False,False,,-1,41.8031,0
2026-06-27 15:27:34,129,B+41.5,20160,4,True,False,False,,-1,41.9056,0
2026-06-27 15:28:15,103,B+34.5,18450,2,True,False,False,,-1,41.8867,0
2026-06-27 15:28:47,103,B+6.5,13392,2,True,False,False,,-1,41.7097,0
2026-06-27 15:29:18,74,W+4.5,12795,3,True,False,False,,-1,41.5308,0
2026-06-27 15:30:04,120,W+51.5,18959,2,True,False,False,,-1,41.6133,0
2026-06-27 15:30:40,90,W+2.5,15265,5,True,False,False,,-1,41.5042,0
2026-06-27 15:31:31,159,B+46.5,24357,6,True,False,False,,-1,41.671,0
2026-06-27 15:32:07,80,W+16.5,14522,2,True,False,False,,-1,41.5734,0
2026-06-27 15:32:57,135,B+49.5,19765,3,True,False,False,,-1,41.7096,0
2026-06-27 15:33:42,115,B+37.5,18370,3,True,False,False,,-1,41.7571,0
2026-06-27 15:34:28,149,B+28.5,21184,5,True,False,False,,-1,41.8227,0
2026-06-27 15:35:12,132,B+38.5,19019,3,True,False,False,,-1,41.8565,0
2026-06-27 15:35:51,97,B+2.5,17218,3,True,False,False,,-1,41.8266,0
2026-06-27 15:36:36,132,W+21.5,18012,4,True,False,False,,-1,41.8694,0
2026-06-27 15:37:11,108,W+31.5,14335,2,True,False,False,,-1,41.7592,0
2026-06-27 15:37:30,36,W+6.5,8530,2,True,False,False,,-1,41.4365,0
2026-06-27 15:38:13,104,W+25.5,20152,3,True,False,False,,-1,41.4611,0
2026-06-27 15:38:50,99,B+4.5,16008,2,True,False,False,,-1,41.3915,0
2026-06-27 15:39:30,86,W+18.5,15800,3,True,False,False,,-1,41.3704,0
2026-06-27 15:40:05,93,W+10.5,14126,5,True,False,False,,-1,41.283,0
2026-06-27 15:40:42,77,B+14.5,15155,2,True,False,False,,-1,41.224,0
2026-06-27 15:41:25,118,W+29.5,20220,2,True,False,False,,-1,41.2586,0
2026-06-27 15:42:18,162,B+18.5,24268,3,True,False,False,,-1,41.4065,0
2026-06-27 15:43:01,115,B+3.5,18117,4,True,False,False,,-1,41.4254,0
2026-06-27 15:43:36,74,W+4.5,14100,3,True,False,False,,-1,41.3406,0
2026-06-27 15:44:16,81,B+7.5,17180,2,True,False,False,,-1,41.3269,0
2026-06-27 15:44:40,44,W+6.5,10216,2,True,False,False,,-1,41.1142,0
2026-06-27 15:45:30,151,W+60.5,22258,2,True,False,False,,-1,41.2262,0
2026-06-27 15:45:50,34,W+7.5,8569,2,True,False,False,,-1,40.9692,0
2026-06-27 15:46:34,133,B+35.5,19627,2,True,False,False,,-1,41.0036,0
2026-06-27 15:47:13,92,W+4.5,16092,2,True,False,False,,-1,40.976,0
2026-06-27 15:47:49,74,W+1.5,15003,2,True,False,False,,-1,40.9149,0
2026-06-27 15:48:36,145,B+52.5,21830,4,True,False,False,,-1,40.9918,0
2026-06-27 15:49:20,120,B+17.5,20012,2,True,False,False,,-1,41.0204,0
2026-06-27 15:50:01,116,B+5.5,17497,2,True,False,False,,-1,41.0282,0
2026-06-27 15:50:39,121,W+44.5,15696,2,True,False,False,,-1,40.9865,0
2026-06-27 15:51:28,150,W+75.5,20895,3,True,False,False,,-1,41.0812,0
2026-06-27 15:52:21,146,B+40.5,25233,5,True,False,False,,-1,41.2075,0
2026-06-27 15:53:05,121,B+24.5,18304,5,True,False,False,,-1,41.2382,0
2026-06-27 15:53:44,68,W+1.5,15289,2,True,False,False,,-1,41.2163,0
2026-06-27 15:54:36,143,B+61.5,23873,4,True,False,False,,-1,41.3304,0
2026-06-27 15:55:09,99,B+6.5,14115,2,True,False,False,,-1,41.2439,0
2026-06-27 15:55:57,137,B+28.5,22516,5,True,False,False,,-1,41.3114,0
2026-06-27 15:56:46,145,W+52.5,21268,4,True,False,False,,-1,41.3873,0
2026-06-27 15:57:19,89,B+7.5,13347,4,True,False,False,,-1,41.3054,0
2026-06-27 15:57:54,76,W+19.5,13765,2,True,False,False,,-1,41.2422,0
2026-06-27 15:58:45,143,B+52.5,21480,3,True,False,False,,-1,41.335,0
2026-06-27 15:59:27,103,B+15.5,17221,2,True,False,False,,-1,41.2492,0
2026-06-27 15:59:57,83,B+17.5,12246,4,True,False,False,,-1,41.1825,0
2026-06-27 16:00:14,28,W+7.5,6923,2,True,False,False,,-1,40.957,0
2026-06-27 16:00:40,44,W+7.5,10222,2,True,False,False,,-1,40.8723,0
2026-06-27 16:01:15,79,B+0.5,13323,3,True,False,False,,-1,40.6497,0
2026-06-27 16:02:04,144,W+39.5,21476,5,True,False,False,,-1,40.7414,0
