datetime,game_length,game_result,num_passes,is_resign_disabled,is_marked_for_resign,is_could_won,marked_resign_player,resign_threshold,time_per_game,training_steps
2026-06-18 19:19:19,42,W+7.5,2,True,False,False,,-1,17.0718,0
2026-06-18 19:19:50,125,W+0.5,21,True,False,False,,-1,23.9947,0
2026-06-18 19:20:17,112,B+1.5,16,True,False,False,,-1,24.8456,0
2026-06-18 19:20:48,120,B+0.5,9,True,False,False,,-1,26.5633,0
2026-06-18 19:21:16,106,B+1.5,11,True,False,False,,-1,26.7846,0
2026-06-18 19:21:25,30,W+7.5,2,True,False,False,,-1,23.7996,0
2026-06-18 19:21:57,130,B+2.5,19,True,False,False,,-1,24.9051,0
2026-06-18 19:22:38,149,W+1.5,18,True,False,False,,-1,26.9897,0
2026-06-18 19:22:47,34,W+7.5,2,True,False,False,,-1,24.9989,0
2026-06-18 19:23:31,162,B+4.5,16,True,False,False,,-1,26.9233,0
2026-06-18 19:24:04,118,B+4.5,11,True,False,False,,-1,27.4386,0
2026-06-18 19:24:35,123,W+0.5,12,True,False,False,,-1,27.7392,0
2026-06-18 19:25:03,107,W+0.5,11,True,False,False,,-1,27.749,0
2026-06-18 19:25:23,69,B+8.5,5,True,False,False,,-1,27.1825,0
2026-06-18 19:25:52,126,B+0.5,17,True,False,False,,-1,27.2888,0
2026-06-18 19:26:24,112,B+0.5,10,True,False,False,,-1,27.583,0
2026-06-18 19:26:52,108,B+0.5,9,True,False,False,,-1,27.6048,0
2026-06-18 19:27:32,162,W+17.5,18,True,False,False,,-1,28.2927,0
2026-06-18 19:27:44,42,W+8.5,2,True,False,False,,-1,27.4362,0
2026-06-18 19:28:28,162,B+1.5,28,True,False,False,,-1,28.2704,0
2026-06-18 19:28:58,116,B+7.5,18,True,False,False,,-1,28.3554,0
2026-06-18 19:29:08,38,W+8.5,2,True,False,False,,-1,27.5407,0
2026-06-18 19:29:36,85,B+13.5,5,True,False,False,,-1,27.5457,0
2026-06-18 19:30:15,149,B+3.5,14,True,False,False,,-1,28.0477,0
2026-06-18 19:30:22,22,W+6.5,2,True,False,False,,-1,27.1753,0
2026-06-18 19:30:48,95,B+3.5,8,True,False,False,,-1,27.1575,0
2026-06-18 19:31:11,93,W+0.5,12,True,False,False,,-1,26.9864,0
2026-06-18 19:31:50,162,B+27.5,22,True,False,False,,-1,27.4353,0
2026-06-18 19:32:17,117,W+4.5,12,True,False,False,,-1,27.3966,0
2026-06-18 19:32:46,109,W+1.5,18,True,False,False,,-1,27.4719,0
2026-06-18 19:33:16,111,W+7.5,12,True,False,False,,-1,27.5385,0
2026-06-18 19:33:49,127,W+2.5,10,True,False,False,,-1,27.7049,0
2026-06-18 19:34:19,117,W+2.5,10,True,False,False,,-1,27.7693,0
2026-06-18 19:34:46,102,W+4.5,9,True,False,False,,-1,27.7644,0
2026-06-18 19:35:18,115,W+2.5,13,True,False,False,,-1,27.8828,0
2026-06-18 19:35:39,66,W+3.5,4,True,False,False,,-1,27.6888,0
2026-06-18 19:35:55,52,W+5.5,2,True,False,False,,-1,27.3829,0
2026-06-18 19:36:21,104,B+1.5,13,True,False,False,,-1,27.3252,0
2026-06-18 19:36:49,110,B+1.5,10,True,False,False,,-1,27.3522,0
2026-06-18 19:37:19,117,W+0.5,13,True,False,False,,-1,27.4209,0
2026-06-18 19:37:29,36,W+8.5,2,True,False,False,,-1,26.9822,0
2026-06-18 19:37:58,107,W+1.5,8,True,False,False,,-1,27.0455,0
2026-06-18 19:38:42,162,W+9.5,28,True,False,False,,-1,27.4396,0
2026-06-18 19:39:03,60,W+4.5,3,True,False,False,,-1,27.2782,0
2026-06-18 19:39:34,121,W+1.5,16,True,False,False,,-1,27.3621,0
2026-06-18 19:40:04,119,W+1.5,17,True,False,False,,-1,27.4366,0
2026-06-18 19:40:36,130,B+3.5,21,True,False,False,,-1,27.5336,0
2026-06-18 19:41:16,158,B+6.5,29,True,False,False,,-1,27.7823,0
2026-06-18 19:41:57,162,B+15.5,33,True,False,False,,-1,28.0467,0
2026-06-18 19:42:02,20,W+8.5,2,True,False,False,,-1,27.5953,0
2026-06-18 19:42:42,162,W+6.5,32,True,False,False,,-1,27.83,0
2026-06-18 19:43:14,127,W+5.5,11,True,False,False,,-1,27.9089,0
2026-06-18 19:43:45,111,W+6.5,12,True,False,False,,-1,27.969,0
2026-06-18 19:44:11,105,W+1.5,10,True,False,False,,-1,27.9403,0
2026-06-18 19:44:51,154,W+7.5,20,True,False,False,,-1,28.1549,0
2026-06-18 19:45:34,162,W+14.5,16,True,False,False,,-1,28.4297,0
2026-06-18 19:46:00,81,B+7.5,5,True,False,False,,-1,28.3798,0
2026-06-18 19:46:29,136,W+4.5,23,True,False,False,,-1,28.3853,0
2026-06-18 19:47:01,126,B+1.5,18,True,False,False,,-1,28.4564,0
2026-06-18 19:47:28,101,B+7.5,10,True,False,False,,-1,28.4327,0
2026-06-18 19:47:54,97,B+0.5,7,True,False,False,,-1,28.3835,0
2026-06-18 19:48:25,122,W+3.5,18,True,False,False,,-1,28.437,0
2026-06-18 19:48:56,119,W+2.5,13,True,False,False,,-1,28.4635,0
2026-06-18 19:49:10,58,W+3.5,6,True,False,False,,-1,28.2456,0
2026-06-18 19:49:33,74,W+2.5,4,True,False,False,,-1,28.1592,0
2026-06-18 19:50:15,162,W+22.5,28,True,False,False,,-1,28.369,0
2026-06-18 19:50:46,124,B+1.5,13,True,False,False,,-1,28.4169,0
2026-06-18 19:51:23,136,B+3.5,17,True,False,False,,-1,28.5421,0
2026-06-18 19:51:49,97,B+6.5,9,True,False,False,,-1,28.5067,0
2026-06-18 19:52:09,60,W+5.5,3,True,False,False,,-1,28.3865,0
2026-06-18 19:52:17,30,W+6.5,3,True,False,False,,-1,28.1001,0
2026-06-18 19:52:33,51,B+0.5,2,True,False,False,,-1,27.9232,0
2026-06-18 19:53:05,119,W+0.5,11,True,False,False,,-1,27.9859,0
2026-06-18 19:53:38,118,B+0.5,10,True,False,False,,-1,28.0556,0
2026-06-18 19:54:06,97,B+7.5,8,True,False,False,,-1,28.0543,0
2026-06-18 19:54:39,125,W+9.5,18,True,False,False,,-1,28.114,0
2026-06-18 19:54:56,54,W+9.5,2,True,False,False,,-1,27.9643,0
2026-06-18 19:55:26,110,B+2.5,10,True,False,False,,-1,27.9909,0
2026-06-18 19:55:54,104,B+0.5,13,True,False,False,,-1,27.9947,0
2026-06-18 19:56:21,112,B+2.5,17,True,False,False,,-1,27.9889,0
2026-06-18 19:56:54,124,W+3.5,14,True,False,False,,-1,28.0431,0
2026-06-18 19:57:16,64,W+0.5,3,True,False,False,,-1,27.9687,0
2026-06-18 19:57:47,115,B+1.5,8,True,False,False,,-1,28.0108,0
2026-06-18 19:58:19,122,B+0.5,15,True,False,False,,-1,28.0512,0
2026-06-18 19:58:50,121,B+1.5,14,True,False,False,,-1,28.0841,0
