datetime,game_length,game_result,num_passes,is_resign_disabled,is_marked_for_resign,is_could_won,marked_resign_player,resign_threshold,time_per_game,training_steps
2026-05-29 09:43:27,62,W+10.5,2,False,False,False,,-0.88,35.0513,0
2026-05-29 09:43:45,52,W+11.5,2,True,False,False,,-1,26.6,0
2026-05-29 09:45:00,132,W+59.5,2,True,False,False,,-1,42.6272,0
2026-05-29 09:54:14,92,W+9.5,4,True,False,False,,-1,170.4299,0
2026-05-29 09:55:08,113,B+16.5,10,True,False,False,,-1,147.1394,0
2026-05-29 09:55:35,62,W+4.5,2,True,False,False,,-1,127.129,0
2026-05-29 09:56:10,72,W+8.5,5,True,False,False,,-1,113.961,0
2026-05-29 09:57:03,112,B+6.5,4,True,False,False,,-1,106.4152,0
2026-05-29 09:57:32,72,W+3.5,3,True,False,False,,-1,97.7831,0
2026-05-29 09:58:24,102,W+5.5,8,True,False,False,,-1,93.1876,0
2026-05-29 09:58:58,117,W+34.5,7,True,False,False,,-1,87.8173,0
2026-05-29 09:59:27,68,W+5.5,2,True,False,False,,-1,82.8855,0
2026-05-29 10:00:39,144,B+2.5,8,True,False,False,,-1,82.0939,0
2026-05-29 10:01:16,72,W+8.5,2,True,False,False,,-1,78.8865,0
2026-05-29 10:01:53,74,W+5.5,5,True,False,False,,-1,76.0762,0
2026-05-29 10:02:01,22,W+7.5,2,True,False,False,,-1,71.7997,0
2026-05-29 10:02:23,60,W+9.5,2,True,False,False,,-1,68.9109,0
2026-05-29 10:03:14,113,B+33.5,6,True,False,False,,-1,67.8822,0
2026-05-29 10:04:32,147,B+34.5,6,True,False,False,,-1,68.4305,0
2026-05-29 10:05:08,108,W+20.5,3,True,False,False,,-1,66.7841,0
2026-05-29 10:05:24,66,W+6.5,3,True,False,False,,-1,64.3837,0
2026-05-29 10:06:00,127,B+29.5,7,True,False,False,,-1,63.0973,0
2026-05-29 10:07:23,162,B+36.5,8,True,False,False,,-1,63.9812,0
2026-05-29 10:08:03,98,W+4.5,4,True,False,False,,-1,62.9618,0
2026-05-29 10:08:15,34,W+6.5,2,True,False,False,,-1,60.936,0
2026-05-29 10:08:51,70,W+6.5,3,True,False,False,,-1,59.9742,0
2026-05-29 10:09:37,100,B+0.5,5,True,False,False,,-1,59.4339,0
2026-05-29 10:09:45,42,W+6.5,3,True,False,False,,-1,57.6136,0
2026-05-29 10:10:16,79,B+0.5,4,True,False,False,,-1,56.6992,0
2026-05-29 10:10:47,66,W+7.5,3,True,False,False,,-1,55.8236,0
2026-05-29 10:12:17,160,B+24.5,11,True,False,False,,-1,56.9499,0
2026-05-29 10:12:26,24,W+7.5,2,True,False,False,,-1,55.4466,0
2026-05-29 10:13:40,138,W+50.5,8,True,False,False,,-1,55.9957,0
2026-05-29 10:14:23,90,B+0.5,2,True,False,False,,-1,55.6188,0
2026-05-29 10:14:42,52,W+6.5,2,True,False,False,,-1,54.5606,0
2026-05-29 10:15:45,104,W+7.5,4,True,False,False,,-1,54.8191,0
2026-05-29 10:16:32,107,B+2.5,6,True,False,False,,-1,54.6058,0
2026-05-29 10:17:10,93,B+10.5,6,True,False,False,,-1,54.1566,0
2026-05-29 10:17:29,93,B+6.5,4,True,False,False,,-1,53.2677,0
2026-05-29 10:17:55,91,W+6.5,2,True,False,False,,-1,52.5799,0
2026-05-29 10:18:48,139,B+31.5,5,True,False,False,,-1,52.5853,0
2026-05-29 10:20:26,162,W+44.5,3,True,False,False,,-1,53.6664,0
2026-05-29 10:20:54,60,W+10.5,2,True,False,False,,-1,53.0619,0
2026-05-29 10:21:37,88,W+3.5,3,True,False,False,,-1,52.8446,0
2026-05-29 10:23:00,162,W+42.5,2,True,False,False,,-1,53.5219,0
2026-05-29 10:23:49,115,W+0.5,10,True,False,False,,-1,53.4058,0
2026-05-29 10:24:19,104,W+47.5,5,True,False,False,,-1,52.9167,0
2026-05-29 10:24:44,93,W+4.5,5,True,False,False,,-1,52.3357,0
2026-05-29 10:25:01,60,W+7.5,2,True,False,False,,-1,51.6039,0
2026-05-29 10:25:27,98,W+10.5,3,True,False,False,,-1,51.0977,0
2026-05-29 10:26:27,130,W+52.5,3,True,False,False,,-1,51.2825,0
2026-05-29 10:26:38,28,W+6.5,2,True,False,False,,-1,50.5035,0
2026-05-29 10:27:39,162,W+41.5,1,True,False,False,,-1,50.7055,0
